Qualification,Exam,ExamVersion,Keycode,Score,OriginalScore,Moderated,Percentage,Status,Submitted,Imported,Flagged,VIP,Country,CandidateFullName,CandidateRef,CentreName,CentreCode
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,FK6KQTX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:32,10/01/2012 10:09:32,False,False,Country Name 3,"""Forename3734 Surname3734""",CandidateRef3734,Centre Name 37,Centre 373
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,FXL82NX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:31,10/01/2012 10:09:31,False,False,Country Name 3,"""Forename3733 Surname3733""",CandidateRef3733,Centre Name 37,Centre 373
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,ZZ6CAPX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:31,10/01/2012 10:09:31,False,False,Country Name 3,"""Forename3732 Surname3732""",CandidateRef3732,Centre Name 37,Centre 373
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,2CBVU4X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:31,10/01/2012 10:09:31,False,False,Country Name 3,"""Forename3731 Surname3731""",CandidateRef3731,Centre Name 37,Centre 373
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,UJCUXUX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:31,10/01/2012 10:09:31,False,False,Country Name 3,"""Forename3730 Surname3730""",CandidateRef3730,Centre Name 37,Centre 373
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,MDMXZPX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:31,10/01/2012 10:09:31,False,False,Country Name 3,"""Forename3729 Surname3729""",CandidateRef3729,Centre Name 37,Centre 372
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,QUQ66QX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:30,10/01/2012 10:09:30,False,False,Country Name 3,"""Forename3728 Surname3728""",CandidateRef3728,Centre Name 37,Centre 372
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,46TGZTX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:30,10/01/2012 10:09:30,False,False,Country Name 3,"""Forename3727 Surname3727""",CandidateRef3727,Centre Name 37,Centre 372
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,AGZU9RX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:30,10/01/2012 10:09:30,False,False,Country Name 3,"""Forename3726 Surname3726""",CandidateRef3726,Centre Name 37,Centre 372
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,U6R878X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:30,10/01/2012 10:09:30,False,False,Country Name 3,"""Forename3725 Surname3725""",CandidateRef3725,Centre Name 37,Centre 372
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,LB8MWHX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:30,10/01/2012 10:09:30,False,False,Country Name 3,"""Forename3724 Surname3724""",CandidateRef3724,Centre Name 37,Centre 372
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,DAZTMLX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:30,10/01/2012 10:09:30,False,False,Country Name 3,"""Forename3723 Surname3723""",CandidateRef3723,Centre Name 37,Centre 372
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,JVJF8MX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:29,10/01/2012 10:09:29,False,False,Country Name 3,"""Forename3722 Surname3722""",CandidateRef3722,Centre Name 37,Centre 372
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,CNNGFNX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:29,10/01/2012 10:09:29,False,False,Country Name 3,"""Forename3721 Surname3721""",CandidateRef3721,Centre Name 37,Centre 372
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,SLL7WYX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:29,10/01/2012 10:09:29,False,False,Country Name 3,"""Forename3720 Surname3720""",CandidateRef3720,Centre Name 37,Centre 372
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,SQRZT5X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:29,10/01/2012 10:09:29,False,False,Country Name 3,"""Forename3719 Surname3719""",CandidateRef3719,Centre Name 37,Centre 371
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,H5VT2ZX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:29,10/01/2012 10:09:29,False,False,Country Name 3,"""Forename3718 Surname3718""",CandidateRef3718,Centre Name 37,Centre 371
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,LVT4TDX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:28,10/01/2012 10:09:28,False,False,Country Name 3,"""Forename3717 Surname3717""",CandidateRef3717,Centre Name 37,Centre 371
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,H64MN2X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:28,10/01/2012 10:09:28,False,False,Country Name 3,"""Forename3716 Surname3716""",CandidateRef3716,Centre Name 37,Centre 371
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,YDMRSJX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:28,10/01/2012 10:09:28,False,False,Country Name 3,"""Forename3715 Surname3715""",CandidateRef3715,Centre Name 37,Centre 371
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,SM9PMRX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:28,10/01/2012 10:09:28,False,False,Country Name 3,"""Forename3714 Surname3714""",CandidateRef3714,Centre Name 37,Centre 371
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,T4ACWXX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:28,10/01/2012 10:09:28,False,False,Country Name 3,"""Forename3713 Surname3713""",CandidateRef3713,Centre Name 37,Centre 371
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,GTV46EX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:27,10/01/2012 10:09:27,False,False,Country Name 3,"""Forename3712 Surname3712""",CandidateRef3712,Centre Name 37,Centre 371
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,CLZY5ZX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:27,10/01/2012 10:09:27,False,False,Country Name 3,"""Forename3711 Surname3711""",CandidateRef3711,Centre Name 37,Centre 371
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,GZQH65X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:27,10/01/2012 10:09:27,False,False,Country Name 3,"""Forename3710 Surname3710""",CandidateRef3710,Centre Name 37,Centre 371
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,XZ8GSVX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:27,10/01/2012 10:09:27,False,False,Country Name 3,"""Forename3709 Surname3709""",CandidateRef3709,Centre Name 37,Centre 370
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,QCVBXFX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:26,10/01/2012 10:09:26,False,False,Country Name 3,"""Forename3708 Surname3708""",CandidateRef3708,Centre Name 37,Centre 370
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,VDNU8CX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:26,10/01/2012 10:09:26,False,False,Country Name 3,"""Forename3707 Surname3707""",CandidateRef3707,Centre Name 37,Centre 370
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,EJ7389X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:09:26,10/01/2012 10:09:26,False,False,Country Name 3,"""Forename3706 Surname3706""",CandidateRef3706,Centre Name 37,Centre 370
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,2KTECCX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:23,10/01/2012 10:06:23,False,False,Country Name 3,"""Forename3705 Surname3705""",CandidateRef3705,Centre Name 37,Centre 370
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,8SMGQUX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:23,10/01/2012 10:06:23,False,False,Country Name 3,"""Forename3704 Surname3704""",CandidateRef3704,Centre Name 37,Centre 370
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,VYCJNGX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:23,10/01/2012 10:06:23,False,False,Country Name 3,"""Forename3703 Surname3703""",CandidateRef3703,Centre Name 37,Centre 370
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,BQ4HG3X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:23,10/01/2012 10:06:23,False,False,Country Name 3,"""Forename3702 Surname3702""",CandidateRef3702,Centre Name 37,Centre 370
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,ZZLT3SX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:23,10/01/2012 10:06:23,False,False,Country Name 3,"""Forename3701 Surname3701""",CandidateRef3701,Centre Name 37,Centre 370
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,NXV7GCX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:22,10/01/2012 10:06:22,False,False,Country Name 3,"""Forename3700 Surname3700""",CandidateRef3700,Centre Name 37,Centre 370
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,TRWJL9X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:22,10/01/2012 10:06:22,False,False,Country Name 3,"""Forename3699 Surname3699""",CandidateRef3699,Centre Name 36,Centre 369
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,5TD8MEX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:22,10/01/2012 10:06:22,False,False,Country Name 3,"""Forename3698 Surname3698""",CandidateRef3698,Centre Name 36,Centre 369
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,SEMJ2SX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:22,10/01/2012 10:06:22,False,False,Country Name 3,"""Forename3697 Surname3697""",CandidateRef3697,Centre Name 36,Centre 369
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,WLAA2GX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:22,10/01/2012 10:06:22,False,False,Country Name 3,"""Forename3696 Surname3696""",CandidateRef3696,Centre Name 36,Centre 369
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,RUQS4SX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:22,10/01/2012 10:06:22,False,False,Country Name 3,"""Forename3695 Surname3695""",CandidateRef3695,Centre Name 36,Centre 369
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,74NA58X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:21,10/01/2012 10:06:21,False,False,Country Name 3,"""Forename3694 Surname3694""",CandidateRef3694,Centre Name 36,Centre 369
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,2FT98GX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:21,10/01/2012 10:06:21,False,False,Country Name 3,"""Forename3693 Surname3693""",CandidateRef3693,Centre Name 36,Centre 369
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,T6Z6JEX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:21,10/01/2012 10:06:21,False,False,Country Name 3,"""Forename3692 Surname3692""",CandidateRef3692,Centre Name 36,Centre 369
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,53APKLX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:21,10/01/2012 10:06:21,False,False,Country Name 3,"""Forename3691 Surname3691""",CandidateRef3691,Centre Name 36,Centre 369
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,Q9MH59X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:21,10/01/2012 10:06:21,False,False,Country Name 3,"""Forename3690 Surname3690""",CandidateRef3690,Centre Name 36,Centre 369
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,ABU363X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:21,10/01/2012 10:06:21,False,False,Country Name 3,"""Forename3689 Surname3689""",CandidateRef3689,Centre Name 36,Centre 368
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,FNESB4X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:20,10/01/2012 10:06:20,False,False,Country Name 3,"""Forename3688 Surname3688""",CandidateRef3688,Centre Name 36,Centre 368
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,95PXHBX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:20,10/01/2012 10:06:20,False,False,Country Name 3,"""Forename3687 Surname3687""",CandidateRef3687,Centre Name 36,Centre 368
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,AVVX9RX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:20,10/01/2012 10:06:20,False,False,Country Name 3,"""Forename3686 Surname3686""",CandidateRef3686,Centre Name 36,Centre 368
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,TVQREVX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:20,10/01/2012 10:06:20,False,False,Country Name 3,"""Forename3685 Surname3685""",CandidateRef3685,Centre Name 36,Centre 368
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,QHXCTHX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:20,10/01/2012 10:06:20,False,False,Country Name 3,"""Forename3684 Surname3684""",CandidateRef3684,Centre Name 36,Centre 368
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,RVSZMTX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:19,10/01/2012 10:06:19,False,False,Country Name 3,"""Forename3683 Surname3683""",CandidateRef3683,Centre Name 36,Centre 368
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,X7GZELX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:19,10/01/2012 10:06:19,False,False,Country Name 3,"""Forename3682 Surname3682""",CandidateRef3682,Centre Name 36,Centre 368
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,Y6578YX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:19,10/01/2012 10:06:19,False,False,Country Name 3,"""Forename3681 Surname3681""",CandidateRef3681,Centre Name 36,Centre 368
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,9G4XMDX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:19,10/01/2012 10:06:19,False,False,Country Name 3,"""Forename3680 Surname3680""",CandidateRef3680,Centre Name 36,Centre 368
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,YGP5GMX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:19,10/01/2012 10:06:19,False,False,Country Name 3,"""Forename3679 Surname3679""",CandidateRef3679,Centre Name 36,Centre 367
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,86YZ3KX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:19,10/01/2012 10:06:19,False,False,Country Name 3,"""Forename3678 Surname3678""",CandidateRef3678,Centre Name 36,Centre 367
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,PVB3ZTX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:18,10/01/2012 10:06:18,False,False,Country Name 3,"""Forename3677 Surname3677""",CandidateRef3677,Centre Name 36,Centre 367
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,9CNJ69X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:18,10/01/2012 10:06:18,False,False,Country Name 3,"""Forename3676 Surname3676""",CandidateRef3676,Centre Name 36,Centre 367
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,QPW9A8X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:18,10/01/2012 10:06:18,False,False,Country Name 3,"""Forename3675 Surname3675""",CandidateRef3675,Centre Name 36,Centre 367
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,4KEJ9NX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:18,10/01/2012 10:06:18,False,False,Country Name 3,"""Forename3674 Surname3674""",CandidateRef3674,Centre Name 36,Centre 367
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,HB7RVTX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:18,10/01/2012 10:06:18,False,False,Country Name 3,"""Forename3673 Surname3673""",CandidateRef3673,Centre Name 36,Centre 367
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,CV4TZBX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:18,10/01/2012 10:06:18,False,False,Country Name 3,"""Forename3672 Surname3672""",CandidateRef3672,Centre Name 36,Centre 367
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,WFLLTUX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:17,10/01/2012 10:06:17,False,False,Country Name 3,"""Forename3671 Surname3671""",CandidateRef3671,Centre Name 36,Centre 367
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,5XU6P3X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:17,10/01/2012 10:06:17,False,False,Country Name 3,"""Forename3670 Surname3670""",CandidateRef3670,Centre Name 36,Centre 367
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,F8S3VRX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:17,10/01/2012 10:06:17,False,False,Country Name 3,"""Forename3669 Surname3669""",CandidateRef3669,Centre Name 36,Centre 366
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,XPS7J2X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:17,10/01/2012 10:06:17,False,False,Country Name 3,"""Forename3668 Surname3668""",CandidateRef3668,Centre Name 36,Centre 366
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,6HQCP7X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:17,10/01/2012 10:06:17,False,False,Country Name 3,"""Forename3667 Surname3667""",CandidateRef3667,Centre Name 36,Centre 366
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,CTCXHDX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:06:16,10/01/2012 10:06:16,False,False,Country Name 3,"""Forename3666 Surname3666""",CandidateRef3666,Centre Name 36,Centre 366
